event_id,access_point_id,access_point_name,zone_id,risk_level,employee_id,timestamp,access_granted,is_anomaly,anomaly_type
EVT-0027868,AP-06,Loading Dock,,medium,EMP-0086,2026-07-27 14:03:53,True,False,
EVT-0011081,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0087,2026-07-27 14:04:06,True,False,
EVT-0030082,AP-07,Emergency Exit - East,,medium,EMP-0006,2026-07-27 14:04:08,True,False,
EVT-0011083,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0137,2026-07-27 14:04:14,True,False,
EVT-0003013,AP-01,Main Entrance,ZN-06,low,EMP-0134,2026-07-27 14:04:28,True,False,
EVT-0003015,AP-01,Main Entrance,ZN-06,low,EMP-0067,2026-07-27 14:04:37,True,False,
EVT-0019050,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0120,2026-07-27 14:04:41,True,False,
EVT-0003014,AP-01,Main Entrance,ZN-06,low,EMP-0096,2026-07-27 14:04:47,True,False,
EVT-0019054,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0125,2026-07-27 14:05:04,True,False,
EVT-0003020,AP-01,Main Entrance,ZN-06,low,EMP-0047,2026-07-27 14:05:07,True,False,
EVT-0030083,AP-07,Emergency Exit - East,,medium,EMP-0127,2026-07-27 14:05:47,True,False,
EVT-0011084,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0004,2026-07-27 14:05:59,True,False,
EVT-0003016,AP-01,Main Entrance,ZN-06,low,EMP-0087,2026-07-27 14:06:08,True,False,
EVT-0011085,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0002,2026-07-27 14:06:25,True,False,
EVT-0019052,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0128,2026-07-27 14:06:31,True,False,
EVT-0011088,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0016,2026-07-27 14:06:34,True,False,
EVT-0003019,AP-01,Main Entrance,ZN-06,low,EMP-0025,2026-07-27 14:06:47,True,False,
EVT-0027869,AP-06,Loading Dock,,medium,EMP-0104,2026-07-27 14:06:50,True,False,
EVT-0019053,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0118,2026-07-27 14:07:15,True,False,
EVT-0019055,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0090,2026-07-27 14:07:27,True,False,
EVT-0003018,AP-01,Main Entrance,ZN-06,low,EMP-0125,2026-07-27 14:08:35,True,False,
EVT-0003017,AP-01,Main Entrance,ZN-06,low,EMP-0139,2026-07-27 14:09:27,True,False,
EVT-0011086,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0084,2026-07-27 14:09:35,True,False,
EVT-0011087,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0121,2026-07-27 14:09:51,True,False,
EVT-0019057,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0057,2026-07-27 14:10:35,True,False,
EVT-0019058,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0095,2026-07-27 14:10:35,True,False,
EVT-0003021,AP-01,Main Entrance,ZN-06,low,EMP-0040,2026-07-27 14:10:43,True,False,
EVT-0011090,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0078,2026-07-27 14:11:15,True,False,
EVT-0011091,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0104,2026-07-27 14:11:41,True,False,
EVT-0011093,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0130,2026-07-27 14:12:11,True,False,
EVT-0011095,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0057,2026-07-27 14:12:15,True,False,
EVT-0003022,AP-01,Main Entrance,ZN-06,low,EMP-0029,2026-07-27 14:12:20,True,False,
EVT-0011089,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0140,2026-07-27 14:13:20,True,False,
EVT-0019056,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0077,2026-07-27 14:13:42,True,False,
EVT-0011094,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0125,2026-07-27 14:13:51,True,False,
EVT-0011092,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0093,2026-07-27 14:14:46,True,False,
EVT-0011096,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0060,2026-07-27 14:14:55,True,False,
EVT-0030085,AP-07,Emergency Exit - East,,medium,EMP-0045,2026-07-27 14:15:38,True,False,
EVT-0019064,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0061,2026-07-27 14:15:50,True,False,
EVT-0011097,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0013,2026-07-27 14:15:56,True,False,
EVT-0030086,AP-07,Emergency Exit - East,,medium,EMP-0019,2026-07-27 14:15:59,True,False,
EVT-0011098,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0112,2026-07-27 14:16:01,True,False,
EVT-0019065,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0017,2026-07-27 14:16:27,True,False,
EVT-0019060,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0030,2026-07-27 14:16:38,True,False,
EVT-0003023,AP-01,Main Entrance,ZN-06,low,EMP-0056,2026-07-27 14:16:41,True,False,
EVT-0003024,AP-01,Main Entrance,ZN-06,low,EMP-0040,2026-07-27 14:16:48,True,False,
EVT-0030084,AP-07,Emergency Exit - East,,medium,EMP-0076,2026-07-27 14:16:53,True,False,
EVT-0019062,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0078,2026-07-27 14:17:01,True,False,
EVT-0019063,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0004,2026-07-27 14:17:21,True,False,
EVT-0019066,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0065,2026-07-27 14:17:28,True,False,
EVT-0019061,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0106,2026-07-27 14:17:48,True,False,
EVT-0019059,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0063,2026-07-27 14:18:48,True,False,
EVT-0024466,AP-04,Server Room Door,ZN-07,high,EMP-0041,2026-07-27 14:18:48,False,True,unauthorized_restricted_zone_access
EVT-0011099,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0114,2026-07-27 14:19:44,True,False,
EVT-0027870,AP-06,Loading Dock,,medium,EMP-0127,2026-07-27 14:19:56,True,False,
EVT-0003028,AP-01,Main Entrance,ZN-06,low,EMP-0063,2026-07-27 14:20:07,True,False,
EVT-0003025,AP-01,Main Entrance,ZN-06,low,EMP-0139,2026-07-27 14:20:25,True,False,
EVT-0019068,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0107,2026-07-27 14:20:55,True,False,
EVT-0019069,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0087,2026-07-27 14:21:00,True,False,
EVT-0003027,AP-01,Main Entrance,ZN-06,low,EMP-0123,2026-07-27 14:21:33,True,False,
EVT-0003026,AP-01,Main Entrance,ZN-06,low,EMP-0041,2026-07-27 14:21:55,True,False,
EVT-0011100,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0038,2026-07-27 14:22:24,True,False,
EVT-0030087,AP-07,Emergency Exit - East,,medium,EMP-0109,2026-07-27 14:22:58,True,False,
EVT-0030088,AP-07,Emergency Exit - East,,medium,EMP-0044,2026-07-27 14:22:59,True,False,
EVT-0030089,AP-07,Emergency Exit - East,,medium,EMP-0107,2026-07-27 14:24:02,True,False,
EVT-0025572,AP-05,Executive Wing Door,ZN-08,medium,EMP-0081,2026-07-27 14:24:20,True,False,
EVT-0024467,AP-04,Server Room Door,ZN-07,high,EMP-0133,2026-07-27 14:24:32,False,True,unauthorized_restricted_zone_access
EVT-0019067,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0111,2026-07-27 14:24:38,True,False,
EVT-0011102,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0079,2026-07-27 14:25:16,True,False,
EVT-0011101,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0139,2026-07-27 14:25:17,True,False,
EVT-0011104,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0126,2026-07-27 14:25:26,True,False,
EVT-0025573,AP-05,Executive Wing Door,ZN-08,medium,EMP-0104,2026-07-27 14:25:44,True,False,
EVT-0019071,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0103,2026-07-27 14:25:46,True,False,
EVT-0003031,AP-01,Main Entrance,ZN-06,low,EMP-0068,2026-07-27 14:25:57,True,False,
EVT-0030090,AP-07,Emergency Exit - East,,medium,EMP-0081,2026-07-27 14:26:17,True,False,
EVT-0003030,AP-01,Main Entrance,ZN-06,low,EMP-0066,2026-07-27 14:26:17,True,False,
EVT-0019072,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0134,2026-07-27 14:26:29,True,False,
EVT-0003029,AP-01,Main Entrance,ZN-06,low,EMP-0001,2026-07-27 14:26:30,True,False,
EVT-0011105,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0070,2026-07-27 14:27:07,True,False,
EVT-0027871,AP-06,Loading Dock,,medium,EMP-0093,2026-07-27 14:27:59,True,False,
EVT-0030091,AP-07,Emergency Exit - East,,medium,EMP-0121,2026-07-27 14:28:08,True,False,
EVT-0019070,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0027,2026-07-27 14:29:17,True,False,
EVT-0011103,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0007,2026-07-27 14:29:50,True,False,
EVT-0019073,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0026,2026-07-27 14:30:19,True,False,
EVT-0003032,AP-01,Main Entrance,ZN-06,low,EMP-0079,2026-07-27 14:30:29,True,False,
EVT-0003033,AP-01,Main Entrance,ZN-06,low,EMP-0078,2026-07-27 14:31:01,True,False,
EVT-0019075,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0028,2026-07-27 14:31:14,True,False,
EVT-0011108,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0129,2026-07-27 14:31:36,True,False,
EVT-0011107,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0110,2026-07-27 14:31:50,True,False,
EVT-0030092,AP-07,Emergency Exit - East,,medium,EMP-0065,2026-07-27 14:31:53,True,False,
EVT-0019076,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0069,2026-07-27 14:32:09,True,False,
EVT-0003036,AP-01,Main Entrance,ZN-06,low,EMP-0020,2026-07-27 14:32:22,True,False,
EVT-0027872,AP-06,Loading Dock,,medium,EMP-0058,2026-07-27 14:32:32,True,False,
EVT-0003035,AP-01,Main Entrance,ZN-06,low,EMP-0057,2026-07-27 14:32:43,True,False,
EVT-0027873,AP-06,Loading Dock,,medium,EMP-0116,2026-07-27 14:32:44,True,False,
EVT-0003034,AP-01,Main Entrance,ZN-06,low,EMP-0140,2026-07-27 14:32:49,True,False,
EVT-0011106,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0124,2026-07-27 14:34:04,True,False,
EVT-0019077,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0137,2026-07-27 14:34:09,True,False,
EVT-0019074,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0045,2026-07-27 14:34:11,True,False,
EVT-0003042,AP-01,Main Entrance,ZN-06,low,EMP-0136,2026-07-27 14:35:07,True,False,
EVT-0003041,AP-01,Main Entrance,ZN-06,low,EMP-0106,2026-07-27 14:35:27,True,False,
EVT-0011114,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0026,2026-07-27 14:35:28,True,False,
EVT-0003045,AP-01,Main Entrance,ZN-06,low,EMP-0118,2026-07-27 14:35:40,True,False,
EVT-0003038,AP-01,Main Entrance,ZN-06,low,EMP-0107,2026-07-27 14:35:40,True,False,
EVT-0011112,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0101,2026-07-27 14:35:53,True,False,
EVT-0011110,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0029,2026-07-27 14:36:21,True,False,
EVT-0003040,AP-01,Main Entrance,ZN-06,low,EMP-0029,2026-07-27 14:36:26,True,False,
EVT-0003039,AP-01,Main Entrance,ZN-06,low,EMP-0089,2026-07-27 14:36:33,True,False,
EVT-0011109,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0107,2026-07-27 14:36:36,True,False,
EVT-0019079,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0012,2026-07-27 14:37:05,False,True,repeated_denial
EVT-0003044,AP-01,Main Entrance,ZN-06,low,EMP-0021,2026-07-27 14:37:08,True,False,
EVT-0019078,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0057,2026-07-27 14:37:20,True,False,
EVT-0019082,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0120,2026-07-27 14:37:33,True,False,
EVT-0011115,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0006,2026-07-27 14:38:19,True,False,
EVT-0019081,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0018,2026-07-27 14:38:40,True,False,
EVT-0011111,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0056,2026-07-27 14:38:55,True,False,
EVT-0019080,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0053,2026-07-27 14:39:12,False,False,
EVT-0003043,AP-01,Main Entrance,ZN-06,low,EMP-0140,2026-07-27 14:39:13,True,False,
EVT-0011113,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0019,2026-07-27 14:39:15,True,False,
EVT-0003037,AP-01,Main Entrance,ZN-06,low,EMP-0091,2026-07-27 14:39:19,True,False,
EVT-0027874,AP-06,Loading Dock,,medium,EMP-0037,2026-07-27 14:39:50,True,False,
EVT-0011121,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0062,2026-07-27 14:40:03,True,False,
EVT-0019084,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0023,2026-07-27 14:40:15,True,False,
EVT-0003047,AP-01,Main Entrance,ZN-06,low,EMP-0085,2026-07-27 14:40:32,True,False,
EVT-0011118,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0123,2026-07-27 14:40:35,True,False,
EVT-0027875,AP-06,Loading Dock,,medium,EMP-0055,2026-07-27 14:40:35,True,False,
EVT-0011123,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0018,2026-07-27 14:40:41,True,False,
EVT-0025576,AP-05,Executive Wing Door,ZN-08,medium,EMP-0028,2026-07-27 14:40:42,True,False,
EVT-0027876,AP-06,Loading Dock,,medium,EMP-0088,2026-07-27 14:40:51,True,False,
EVT-0019086,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0013,2026-07-27 14:40:52,True,False,
EVT-0019083,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0033,2026-07-27 14:40:53,True,False,
EVT-0003048,AP-01,Main Entrance,ZN-06,low,EMP-0005,2026-07-27 14:41:09,True,False,
EVT-0011122,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0037,2026-07-27 14:41:55,True,False,
EVT-0019087,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0123,2026-07-27 14:42:06,True,False,
EVT-0011119,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0106,2026-07-27 14:42:20,True,False,
EVT-0003046,AP-01,Main Entrance,ZN-06,low,EMP-0022,2026-07-27 14:42:57,True,False,
EVT-0019085,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0001,2026-07-27 14:43:01,True,False,
EVT-0011116,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0042,2026-07-27 14:43:21,True,False,
EVT-0025574,AP-05,Executive Wing Door,ZN-08,medium,EMP-0014,2026-07-27 14:43:44,True,False,
EVT-0011120,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0136,2026-07-27 14:43:49,True,False,
EVT-0025575,AP-05,Executive Wing Door,ZN-08,medium,EMP-0093,2026-07-27 14:44:13,True,False,
EVT-0011117,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0127,2026-07-27 14:44:48,True,False,
EVT-0019092,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0038,2026-07-27 14:45:19,True,False,
EVT-0027877,AP-06,Loading Dock,,medium,EMP-0093,2026-07-27 14:45:47,True,False,
EVT-0019089,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0059,2026-07-27 14:46:13,True,False,
EVT-0019090,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0078,2026-07-27 14:46:15,True,False,
EVT-0030093,AP-07,Emergency Exit - East,,medium,EMP-0032,2026-07-27 14:47:10,True,False,
EVT-0027878,AP-06,Loading Dock,,medium,EMP-0062,2026-07-27 14:47:10,True,False,
EVT-0019088,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0071,2026-07-27 14:47:22,True,False,
EVT-0003051,AP-01,Main Entrance,ZN-06,low,EMP-0133,2026-07-27 14:47:44,True,False,
EVT-0019093,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0116,2026-07-27 14:48:17,True,False,
EVT-0019091,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0082,2026-07-27 14:48:58,True,False,
EVT-0003050,AP-01,Main Entrance,ZN-06,low,EMP-0094,2026-07-27 14:49:34,True,False,
EVT-0003049,AP-01,Main Entrance,ZN-06,low,EMP-0104,2026-07-27 14:49:53,True,False,
EVT-0003052,AP-01,Main Entrance,ZN-06,low,EMP-0066,2026-07-27 14:50:13,True,False,
EVT-0027881,AP-06,Loading Dock,,medium,EMP-0091,2026-07-27 14:50:19,True,False,
EVT-0019098,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0103,2026-07-27 14:50:27,True,False,
EVT-0019096,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0099,2026-07-27 14:50:27,True,False,
EVT-0024469,AP-04,Server Room Door,ZN-07,high,EMP-0045,2026-07-27 14:50:45,False,True,unauthorized_restricted_zone_access
EVT-0027880,AP-06,Loading Dock,,medium,EMP-0131,2026-07-27 14:51:13,True,False,
EVT-0019094,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0074,2026-07-27 14:51:33,True,False,
EVT-0011131,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0098,2026-07-27 14:51:37,True,False,
EVT-0011125,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0095,2026-07-27 14:51:44,True,False,
EVT-0011127,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0051,2026-07-27 14:51:53,True,False,
EVT-0011124,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0087,2026-07-27 14:52:09,True,False,
EVT-0011130,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0139,2026-07-27 14:52:40,True,False,
EVT-0019097,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0140,2026-07-27 14:53:08,True,False,
EVT-0011129,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0016,2026-07-27 14:53:18,True,False,
EVT-0011128,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0055,2026-07-27 14:53:20,True,False,
EVT-0027882,AP-06,Loading Dock,,medium,EMP-0007,2026-07-27 14:53:38,True,False,
EVT-0024468,AP-04,Server Room Door,ZN-07,high,EMP-0009,2026-07-27 14:53:53,True,True,unauthorized_restricted_zone_access
EVT-0003053,AP-01,Main Entrance,ZN-06,low,EMP-0013,2026-07-27 14:53:56,True,False,
EVT-0019099,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0038,2026-07-27 14:54:03,True,False,
EVT-0019095,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0060,2026-07-27 14:54:05,True,False,
EVT-0027879,AP-06,Loading Dock,,medium,EMP-0107,2026-07-27 14:54:31,True,False,
EVT-0011126,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0064,2026-07-27 14:54:57,True,False,
EVT-0003057,AP-01,Main Entrance,ZN-06,low,EMP-0046,2026-07-27 14:55:16,True,False,
EVT-0003054,AP-01,Main Entrance,ZN-06,low,EMP-0114,2026-07-27 14:55:43,True,False,
EVT-0011132,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0114,2026-07-27 14:57:21,True,False,
EVT-0019101,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0120,2026-07-27 14:57:33,True,False,
EVT-0003056,AP-01,Main Entrance,ZN-06,low,EMP-0008,2026-07-27 14:58:07,True,False,
EVT-0019100,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0083,2026-07-27 14:58:36,True,False,
EVT-0025577,AP-05,Executive Wing Door,ZN-08,medium,EMP-0016,2026-07-27 14:58:41,False,False,
EVT-0003055,AP-01,Main Entrance,ZN-06,low,EMP-0062,2026-07-27 14:59:17,True,False,
EVT-0011133,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0004,2026-07-27 14:59:28,True,False,
EVT-0011135,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0123,2026-07-27 15:00:00,True,False,
EVT-0011134,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0094,2026-07-27 15:00:12,True,False,
EVT-0019103,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0006,2026-07-27 15:00:49,True,False,
EVT-0003058,AP-01,Main Entrance,ZN-06,low,EMP-0092,2026-07-27 15:01:21,True,False,
EVT-0011136,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0015,2026-07-27 15:01:49,True,False,
EVT-0025579,AP-05,Executive Wing Door,ZN-08,medium,EMP-0024,2026-07-27 15:01:53,True,False,
EVT-0027883,AP-06,Loading Dock,,medium,EMP-0040,2026-07-27 15:02:09,True,False,
EVT-0019102,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0038,2026-07-27 15:02:47,True,False,
EVT-0011137,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0124,2026-07-27 15:03:01,True,False,
EVT-0003059,AP-01,Main Entrance,ZN-06,low,EMP-0112,2026-07-27 15:04:12,True,False,
EVT-0011138,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0054,2026-07-27 15:04:15,True,False,
EVT-0025578,AP-05,Executive Wing Door,ZN-08,medium,EMP-0138,2026-07-27 15:04:50,True,False,
EVT-0003060,AP-01,Main Entrance,ZN-06,low,EMP-0132,2026-07-27 15:04:56,True,False,
EVT-0011142,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0032,2026-07-27 15:05:04,True,False,
EVT-0027884,AP-06,Loading Dock,,medium,EMP-0009,2026-07-27 15:05:14,True,False,
EVT-0019104,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0140,2026-07-27 15:05:24,True,False,
EVT-0019110,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0044,2026-07-27 15:05:30,True,False,
EVT-0025581,AP-05,Executive Wing Door,ZN-08,medium,EMP-0098,2026-07-27 15:05:34,True,False,
EVT-0003062,AP-01,Main Entrance,ZN-06,low,EMP-0036,2026-07-27 15:06:56,True,False,
EVT-0019106,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0119,2026-07-27 15:07:02,True,False,
EVT-0030094,AP-07,Emergency Exit - East,,medium,EMP-0067,2026-07-27 15:07:20,True,False,
EVT-0019105,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0093,2026-07-27 15:07:46,True,False,
EVT-0019108,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0104,2026-07-27 15:07:47,True,False,
EVT-0025582,AP-05,Executive Wing Door,ZN-08,medium,EMP-0037,2026-07-27 15:07:51,True,False,
EVT-0011140,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0126,2026-07-27 15:07:51,True,False,
EVT-0003061,AP-01,Main Entrance,ZN-06,low,EMP-0104,2026-07-27 15:08:00,False,True,repeated_denial
EVT-0030095,AP-07,Emergency Exit - East,,medium,EMP-0002,2026-07-27 15:08:09,True,False,
EVT-0019109,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0001,2026-07-27 15:08:30,True,False,
EVT-0019107,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0130,2026-07-27 15:08:34,True,False,
EVT-0025580,AP-05,Executive Wing Door,ZN-08,medium,EMP-0056,2026-07-27 15:08:53,True,False,
EVT-0011141,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0048,2026-07-27 15:09:10,True,False,
EVT-0011139,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0015,2026-07-27 15:09:22,True,False,
EVT-0030097,AP-07,Emergency Exit - East,,medium,EMP-0087,2026-07-27 15:10:23,True,False,
EVT-0019111,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0028,2026-07-27 15:10:31,True,False,
EVT-0019112,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0022,2026-07-27 15:10:33,True,False,
EVT-0003063,AP-01,Main Entrance,ZN-06,low,EMP-0053,2026-07-27 15:10:50,True,False,
EVT-0011144,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0033,2026-07-27 15:10:56,True,False,
EVT-0019113,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0110,2026-07-27 15:11:07,True,False,
EVT-0024470,AP-04,Server Room Door,ZN-07,high,EMP-0039,2026-07-27 15:11:33,False,True,unauthorized_restricted_zone_access
EVT-0019114,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0018,2026-07-27 15:11:52,True,False,
EVT-0011145,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0039,2026-07-27 15:12:03,True,False,
EVT-0030096,AP-07,Emergency Exit - East,,medium,EMP-0013,2026-07-27 15:12:13,True,False,
EVT-0025583,AP-05,Executive Wing Door,ZN-08,medium,EMP-0116,2026-07-27 15:12:34,True,False,
EVT-0003064,AP-01,Main Entrance,ZN-06,low,EMP-0011,2026-07-27 15:12:56,True,False,
EVT-0011143,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0099,2026-07-27 15:12:57,True,False,
EVT-0030098,AP-07,Emergency Exit - East,,medium,EMP-0011,2026-07-27 15:13:57,True,False,
EVT-0019115,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0092,2026-07-27 15:14:31,True,False,
EVT-0027885,AP-06,Loading Dock,,medium,EMP-0079,2026-07-27 15:14:54,True,False,
EVT-0011146,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0037,2026-07-27 15:15:30,True,False,
EVT-0019118,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0053,2026-07-27 15:15:50,True,False,
EVT-0019116,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0073,2026-07-27 15:15:50,True,False,
EVT-0011148,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0034,2026-07-27 15:16:07,True,False,
EVT-0003066,AP-01,Main Entrance,ZN-06,low,EMP-0004,2026-07-27 15:16:15,True,False,
EVT-0025584,AP-05,Executive Wing Door,ZN-08,medium,EMP-0090,2026-07-27 15:16:19,True,False,
EVT-0011147,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0067,2026-07-27 15:17:05,True,False,
EVT-0025585,AP-05,Executive Wing Door,ZN-08,medium,EMP-0065,2026-07-27 15:17:16,True,False,
EVT-0024471,AP-04,Server Room Door,ZN-07,high,EMP-0021,2026-07-27 15:18:15,False,True,unauthorized_restricted_zone_access
EVT-0011149,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0073,2026-07-27 15:18:21,True,False,
EVT-0019117,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0086,2026-07-27 15:18:29,True,False,
EVT-0030099,AP-07,Emergency Exit - East,,medium,EMP-0137,2026-07-27 15:18:37,True,False,
EVT-0003065,AP-01,Main Entrance,ZN-06,low,EMP-0054,2026-07-27 15:19:58,True,False,
